addressid,addressline1,addressline2,city,stateprovinceid,postalcode,spatiallocation,rowguid,modifieddate
14742,1207 Erie Dr,,Imperial Beach,9,91932,\xe6100000010c5cc28b46ab4a4040ccaa175594475dc0,69e1320e-38e1-4772-a869-8e0022241c15,2014-02-09 00:00:00
14743,5866 Harvard Court,,Redmond,79,98052,\xe6100000010ce32b969419e1474006124b65e3825ec0,a5a3b501-985a-44b7-8714-1321aba7701c,2014-05-27 00:00:00
14744,2489 Driving Drive,,Santa Cruz,9,95062,\xe6100000010c55a7b8a8c08342403a55ffaa857f5ec0,f1166c81-29e1-4065-9b9c-c5ddd5fef5b2,2014-06-26 00:00:00
14745,1135 W St.,,Cloverdale,66,6105,\xe6100000010cc3d1bc676cff3fc02a6a2f0b35f35c40,719cc083-c907-4fe0-8af9-fcee75104524,2012-09-01 00:00:00
14746,7402 Oakgrove Rd,,Coronado,9,92118,\xe6100000010c5efe8dddb754404030d556356c4b5dc0,89c75898-fa49-4822-a28a-8fc8f0c52c6a,2014-06-05 00:00:00
14747,6934 Dos Encinas,,Royal Oak,7,V8X,\xe6100000010c93b06dfff83a48401bfa7ce2b5df5ec0,c4ddd5bb-10ff-4396-905e-b34d675c3993,2014-04-06 00:00:00
14748,631 Elliott Dr.,,Rockhampton,64,4700,\xe6100000010c07bc34a6195f37c0e0668c2768d46240,07dd4a2d-6078-4094-8322-14b816763fbe,2013-08-29 00:00:00
14749,2102 W. 35th Street,,Daly City,9,94015,\xe6100000010c84b51903b9d14240d2bfad8322975ec0,8a87ee8f-2a66-424c-b673-2e9af1ba0638,2013-07-05 00:00:00
14750,"66, rue de Cambrai",,Orleans,131,45000,\xe6100000010c1c41c84782f947406997a9c0b795fe3f,1936462a-1921-42fa-8398-cf204ce079f5,2013-12-21 10:09:29.423
14751,6703 Milburn Dr.,,St. Leonards,50,2065,\xe6100000010c01bebf0947e940c017e5df9009ec6240,e43d69e0-8f89-47d9-b7fc-c96989c7b4e8,2013-12-15 00:00:00
14752,1889 String Drive,,Oak Bay,7,V8P,\xe6100000010c96a8e115ef3a4840a0ab987394cf5ec0,8669b057-8a0e-4228-8d95-e60b1c723e9c,2013-08-18 00:00:00
14753,5613 Gary Drive,,Newcastle,50,2300,\xe6100000010c0b95b85c9f7040c0907747e21bf36240,a447fcee-4918-4464-892c-9cfbdf2596b1,2012-02-09 00:00:00
14754,Herzogstr 2998,,Grevenbroich,8,41485,\xe6100000010c459ef94135964940c6c8ec16e8b11a40,dcf20b29-dfa4-4fd8-afd6-73963c322ba5,2013-10-16 00:00:00
14755,9965 V. Street,,Langford,7,V9,\xe6100000010cf89eeb79bc424840b24d2660eadc5ec0,6acfca2c-cc27-41be-95fe-f85d3e774825,2013-10-06 00:00:00
14756,2662 Limewood Place,,Lemon Grove,9,91945,\xe6100000010c71ca4c43085d4040c6a0f18302405dc0,3fadd537-6662-49f5-8e69-e7932113857c,2012-05-05 00:00:00
14757,KÃÂ¶nigsteiner StraÃÅ¸e 750,,MÃÂ¼nchen,19,80074,\xe6100000010c00000000000000000000000000000000,ea6496cc-1d81-4337-89a1-d79d1ea8aab1,2013-10-16 00:00:00
14758,994 Counting Drive,,Olympia,79,98501,\xe6100000010cf39f7257b385474040bc5b569cb55ec0,71f142d9-83c6-4fcd-8bdd-590771363e82,2012-05-24 00:00:00
14759,3944 Kingsford Dr,,Oakland,9,94611,\xe6100000010c6d6c5cee95e542408eeaa09fb8905ec0,558ef84f-ee03-41fb-81a4-d23a8ceb229a,2014-03-19 00:00:00
14760,5625 7810th Avenue,,Rockhampton,64,4700,\xe6100000010c10706344805e37c0e0668c2768d46240,bc509214-8672-4ae5-898e-4f7b419c873a,2013-11-03 00:00:00
14761,2530 Spring Hill Road,,Burien,79,98168,\xe6100000010c0d4b3cc633d64740980737b9928a5ec0,3359d98f-beae-4f80-81f5-cee6a3b5fd76,2014-06-18 00:00:00
14762,8389 Richard Ave.,,N. Vancouver,7,V7L 4J4,\xe6100000010ce1052959a5ad484080441ee2c1c15ec0,a7cd3c6a-e68a-42b2-a214-9bf4dcc4d78f,2014-03-14 00:00:00
14763,9884 S. Villa Way,,N. Vancouver,7,V7L 4J4,\xe6100000010c15bd5c35a7a148406286da6c45c75ec0,d44e9b1a-689d-4781-aa2e-3a7d939bfb96,2013-09-08 00:00:00
14764,"8, avenue de Norvege",,Paris,161,75007,\xe6100000010cc1c9913c366448408c73fe361c7c0240,e5694b3f-89b7-4eb1-a2e0-95fe6c70ee1b,2013-12-21 10:09:29.423
14765,3344 Arguello Blvd.,,Tacoma,79,98403,\xe6100000010cd42e8e445da0474065a36f984b995ec0,162b2bad-e58e-4f4b-95cf-3b6aca904481,2014-04-22 00:00:00
14766,Im Himmelsweg 26,,Saarlouis,70,66740,\xe6100000010cdeeaaa4939a748401a0749aeb5f71a40,5622c059-c9ba-4013-be88-ba345cb6ec98,2013-10-18 00:00:00
14767,7748 Rambling Rose Ave,,Concord,9,94519,\xe6100000010c4a89b8678f004340fd9a19c223895ec0,6e49d75f-41dd-4532-9dcf-0753f455dbea,2013-09-21 00:00:00
14768,1462 West Cliff Place,,Metchosin,7,V9,\xe6100000010c21d5194b5b31484080ce1da07fec5ec0,40e59f19-f102-44c4-b6c5-7b5b30dfa2d8,2013-08-30 00:00:00
14769,1106 Pine Creek Way,,Bracknell,14,RG12 8TB,\xe6100000010cc2dbf305c1bc49401b8e1f03ec32e8bf,029c4077-76fc-4e7d-b4cd-34f08101ec93,2014-02-09 00:00:00
14770,6120 Apple Court,,Hervey Bay,64,4655,\xe6100000010cb4cc98459e5339c0b336c5e352216340,5ecd6089-a2b0-4b74-b769-7960fc7ba2a4,2013-05-04 00:00:00
14771,2743 Veale Ave,,Chula Vista,9,91910,\xe6100000010cda6d46e27a554040724b5c70203b5dc0,3afc4449-d854-4bfc-9f9b-2d278eb944e3,2012-05-23 00:00:00
14772,313 Park Highlands,,Yakima,79,98901,\xe6100000010c98d8210389574740501d8e43e3105ec0,9ade07b8-1a8b-4124-bc91-1c00b2871ed2,2014-06-13 00:00:00
14773,33 RiverRock Dr,,Concord,9,94519,\xe6100000010c6279f47ccef7424054fe73152e775ec0,08710131-50ee-44cf-ba89-f93019912f44,2013-12-12 00:00:00
14774,7188 Viewpoint Ct,,Renton,79,98055,\xe6100000010c89ebabf87fbb47400e1b7efc20935ec0,211c754e-5438-4dea-918a-fe06f650ed28,2014-03-28 00:00:00
14775,950 Normal Ave.,,Melton,77,3337,\xe6100000010c66fd9d7ffbcf42c0a005c41af50b6240,5e7537d5-aa7c-4a8c-b60f-79533b6c45b0,2014-01-04 00:00:00
14776,4798 Macaroon Drive,,Newport Beach,9,92625,\xe6100000010c30605b4c6ad34040fcb6d685d17f5dc0,99e7d577-fad9-4cf7-ae7f-aa8f74acb37a,2014-03-29 00:00:00
14777,2876 Morgan Territory Road,,Woodland Hills,9,91364,\xe6100000010cc798932c6a1141402f0f982cc5b15dc0,eb2b89ee-6c30-4e76-b0c6-4c8b318ff399,2013-10-12 00:00:00
14778,1248 Tanager Cir,,El Cajon,9,92020,\xe6100000010cdba5043a1762404049e54bc3e7315dc0,510c4d07-5cdb-4b44-8f0d-cf2c9d87d116,2011-10-01 00:00:00
14779,Nollendorfplatz 518,,Braunschweig,53,38001,\xe6100000010c00000000000000000000000000000000,5d1cdbf1-4bc6-4e2b-a69a-8f874b22de8d,2013-08-13 00:00:00
14780,2015 Bella Avenue,,Port Macquarie,50,2444,\xe6100000010ca5ddb97dcc693fc0f2fc86c8b71a6340,701ea808-2e64-4a78-bb93-93cd2bfcdfee,2011-11-02 00:00:00
14781,5444 Bohon Circle,,Melbourne,77,3000,\xe6100000010c9d280a63d6ed42c09b03538325216240,77be5ee3-edd1-4334-88d4-6677080d8794,2011-11-16 00:00:00
14782,7616 Honey Court,,Newcastle,50,2300,\xe6100000010c9331db9b357840c0d485208f14f46240,ac3a79a3-d25c-46bd-8999-8dd85578ad08,2013-01-05 00:00:00
14783,4625 Dos Encinas,,Beverly Hills,9,90210,\xe6100000010c1ffe9472d3104140221d485925995dc0,1c706044-edf3-4189-809c-f90d26b5914f,2013-09-03 00:00:00
14784,6685 Norris Court,,Fremont,9,94536,\xe6100000010ccc41a69cbbc4424054d0677d728b5ec0,facb0c80-0c4d-44dd-a72e-f3a2121cabab,2012-08-20 00:00:00
14785,9889 Loveridge Circle,,Downey,9,90241,\xe6100000010c8f7972110ff540409228791e40895dc0,261f1142-ee7f-4c90-9410-cbac27135fa2,2014-01-25 00:00:00
14786,"6, rue de la Cavalerie",,Paris,161,75003,\xe6100000010c4cc089598a6b48405fc490e77b660240,e61ca4cf-cc31-4573-8a1e-d1e9f5c75415,2013-12-21 10:09:29.423
14787,1386 Eastgate,,Torrance,9,90505,\xe6100000010ca794cdb03be14040e146cf1e3c975dc0,2524dffd-927c-4ba5-8bcf-c9c7c82c999a,2011-12-01 00:00:00
14788,4844 Spring Water St,,Downey,9,90241,\xe6100000010c0858337dd6f9404075958f05bd875dc0,12893b6e-a4dc-4a84-bbfd-be1ba5ea2460,2014-04-20 00:00:00
14789,9249 Martin St,,Issaquah,79,98027,\xe6100000010ccd9fc9a29cbf47400dfa634460835ec0,bf15b459-dc3c-4dcf-8e64-d42d9f1b1d63,2013-10-10 00:00:00
14790,5617 Landing Dr,,Bellingham,79,98225,\xe6100000010c04b30c42bd6848406238915df19c5ec0,c3c84c3b-712f-4941-b172-46e4dbe7fee1,2012-01-29 00:00:00
14791,"65, rue Faubourg St Antoine",,Pantin,179,93500,\xe6100000010c9e7ba3379d6948406ed847ce87490340,5a0e25ed-d4f3-4f65-ba3a-6f67cf9da4dc,2013-12-21 10:09:29.423
14792,277 South Royal Links,,Tacoma,79,98403,\xe6100000010c4d21e930869b4740d143b78806935ec0,4621c899-fb92-4f29-89dd-8ff83f7ac199,2014-04-26 00:00:00
14793,1227 Wesley Court,,London,14,SW19 3RU,\xe6100000010cac45b0b5bbb84940ea36d2c9b99ab7bf,2f123b5d-63ef-4ec6-8f64-63c269e93bdb,2013-11-25 00:00:00
14794,"44, rue du DÃÂ©part",,Cergy,181,95000,\xe6100000010c7dfc0cdd80804840bd1421cb777f0040,f8e404f9-6b1d-4d08-839b-d721850ac049,2013-12-21 10:09:29.423
14795,6899 Jacqueline Way,,Metchosin,7,V9,\xe6100000010cc2a1246b8b2a484080ce1da07fec5ec0,cfa09958-2494-4488-b561-12b65345d2a5,2012-01-22 00:00:00
14796,8890 Lake Place,,St. Leonards,50,2065,\xe6100000010c1badfcac8be740c0f4040719f1df6240,3057ccd0-38a2-4e2b-a29f-68ffc0a35fe5,2013-07-24 00:00:00
14797,1813 Cashew Ln,,Lebanon,58,97355,\xe6100000010ca8ae20c3bb484640accae3812bb65ec0,c1fdb6ed-34ef-4663-84b6-34fe4a5c8e94,2014-02-04 00:00:00
14798,1345 Prospect Street,,Lakewood,9,90712,\xe6100000010c89a4a38679e940407692336836855dc0,e73e3044-2615-4ed0-af82-7359b7d3d600,2013-12-10 00:00:00
14799,6512 Button Court,,El Cajon,9,92020,\xe6100000010cb13f7010166440400337dd3d21375dc0,8ba12dac-d5e3-471a-9e16-3ed3a8b37603,2013-08-13 00:00:00
14800,6299 Elmonte Drive,,Novato,9,94947,\xe6100000010cbd031651e80a434020b7c6c34caf5ec0,6fad92a5-0569-43fc-9334-33e9495acd3c,2011-08-16 00:00:00
14801,7398 Winter Lane,,London,14,W1X3SE,\xe6100000010ca7d59af871c34940d098237e1149c0bf,c1986744-9967-4bd2-a68e-82395f43aa30,2012-12-15 00:00:00
14802,4376 Golf Club Road,,Redwood City,9,94063,\xe6100000010cae5a48ad2ec242403981a29081895ec0,b34fa9ba-858f-4b91-b991-98545607df3f,2012-04-14 00:00:00
14803,431 Riverside Drive,,Chula Vista,9,91910,\xe6100000010cb5ab5156b8514040a367b1939b4b5dc0,1df8727d-aaed-402e-a7d1-a4b55e10bf73,2012-10-17 00:00:00
14804,Platz des Landtags 44,,Stuttgart,70,70511,\xe6100000010c00000000000000000000000000000000,99eda6db-95a6-4d4a-b06e-d2b94cd29b5b,2013-06-30 00:00:00
14805,4417 W. Watson Court,,Kirkland,79,98033,\xe6100000010ccf981b12ffd24740c9b687190c935ec0,1b1f5df7-a1ea-471e-9368-40f22852e484,2013-12-07 00:00:00
14806,5404 Panoramic Ave,,Kirkby,14,KB9,\xe6100000010c95ef87215fc34a40e99d8b782c1d07c0,3ac2be0b-ffa7-4360-863c-1262603e5dbf,2014-01-13 00:00:00
14807,8858 V. Street,,London,14,W1Y 3RA,\xe6100000010c619a928ee5b8494050740cd66647c0bf,e17bb580-8370-465a-af8e-cdc73f294b24,2014-03-13 00:00:00
14808,8354 Sugar Valley Blv.,,National City,9,91950,\xe6100000010c65fdf3a92a5140401a0271dc9a495dc0,fbfc8776-67d0-4467-9cc6-db52ff514290,2013-08-22 00:00:00
14809,6939 E. 7th Street,,Newport Beach,9,92625,\xe6100000010c08299925afce404037f9ceec41755dc0,32447702-25fc-457a-98c8-67fa257869eb,2013-12-17 00:00:00
14810,3987 Spring Water St.,,Cedar Park,73,78613,\xe6100000010c79969ba87e7a3e40aa6b4917f77358c0,163af1d0-935b-4890-a7a8-b84a42fb3edf,2013-10-09 00:00:00
14811,1334 Appalachian Drive,,Chula Vista,9,91910,\xe6100000010cd89f61d5e55540400110c1ab1e415dc0,8a1a1a87-1bd5-4e9d-b237-fd210e6fd33e,2014-03-14 00:00:00
14812,144 Cast Street,,Los Angeles,9,90012,\xe6100000010cf636e4f4f4014140fc7a53cbc5925dc0,23fe015a-2934-4112-8cf6-44a17e17e2a5,2014-03-11 00:00:00
14813,1510 Bidwell Street,,London,14,W10 6BL,\xe6100000010c4ec5bf4354c24940ca250e115a0daebf,f17123f5-a8c4-4028-846d-4e1428de3bc6,2014-02-19 00:00:00
14814,1640 West Way,,Marysville,79,98270,\xe6100000010ca74e1fe535074840e7b8547b988c5ec0,16d9abd3-37c5-488d-a39a-1e1259514261,2014-05-20 00:00:00
14815,7753 Lunar Lane,,Port Hammond,7,V6B 3P7,\xe6100000010cf02748b48da84840da088cdf72be5ec0,8fcc02cc-9283-4201-802e-8c4401582687,2013-10-27 00:00:00
14816,2461 Prancing Drive,,Beaverton,58,97005,\xe6100000010cb41af6d51fb946402bb0f9be0fb85ec0,088631ae-d510-4eac-88b7-cf39be0afa1b,2013-08-14 00:00:00
14817,9503 Clark Creek Lane,,Daly City,9,94015,\xe6100000010c65ec07675edb4240d2bfad8322975ec0,c5efffd5-be8e-4949-bd93-b138b081876b,2014-04-11 00:00:00
14818,"281, rue de Varenne",,Tremblay-en-France,179,93290,\xe6100000010cfb0abd95448248401814bf09a3730440,1c531b49-98b0-4aaa-a0f7-512770d020c1,2013-12-21 10:09:29.423
14819,5871 Brown Drive,,Yakima,79,98901,\xe6100000010c3182f86dcd4947407ed49ea1fb1d5ec0,30df69a9-f75e-4e14-a7ed-25ac34a27db7,2013-11-19 00:00:00
14820,3067 Maya,,Coffs Harbour,50,2450,\xe6100000010c85a0810dee203ec05b60a8fafa1d6340,bab8ab49-d993-4e97-8837-fe8a750df95d,2013-10-28 00:00:00
14821,531 Leisure Lane,,Spring Valley,9,91977,\xe6100000010c0b35dd4dff5e4040d94362078a395dc0,31b98038-a624-4caf-9b55-91a94fb12439,2013-11-17 00:00:00
14822,3648 ViewPoint Court,,Caloundra,64,4551,\xe6100000010cc1ffaaf70aca3ac0f6ea9072911d6340,3422f930-0e39-4da7-a7a5-2f82cfaa7119,2012-07-30 00:00:00
14823,Parkstr 4852,,Hannover,53,30601,\xe6100000010cd2d94bf0c4334a40359ed0d65f4d2340,b8e27304-de1a-47a3-a545-fd4ab742366e,2013-11-15 00:00:00
14824,Unter Linden 924,,Frankfurt am Main,70,60075,\xe6100000010c00000000000000000000000000000000,b00e4925-9f40-4c90-be5d-a13b7997415c,2013-09-01 00:00:00
14825,3854 Perry Way,,London,14,W10 6BL,\xe6100000010c5c2e32f858be49408d835b4cd708ccbf,47c8c978-56d9-4d16-952e-04e0a1beb42c,2013-02-10 00:00:00
14826,2785 Terrace Dr.,,Geelong,77,3220,\xe6100000010c5081eab4111a43c0882ae26dfd056240,2110d1df-1e1f-466b-bf2c-3652ef802e05,2012-12-18 00:00:00
14827,9407 StandingView Dr. Ave,,Darlinghurst,50,2010,\xe6100000010cd5c1a0ca09f340c0111b90c52aec6240,4fe7c972-3816-4d7f-814e-35c78e9e036a,2011-09-10 00:00:00
14828,7153 Bellord Ct,# 18,Berkeley,9,94704,\xe6100000010c9dae7a5d97ed4240cbbdc5a15b885ec0,1c3a7684-baf4-4226-9248-cab8386c13ae,2014-05-10 00:00:00
14829,Reiherweg 5,,Frankfurt,19,60323,\xe6100000010c35fa4e547b0949405f7cb7f5134f2140,47206dc1-4732-4935-980b-de18b0a768f7,2013-01-23 00:00:00
14830,5025 North Star Dr,,Bellflower,9,90706,\xe6100000010cd23e694d84eb40402547af42168e5dc0,3085ea8f-68c9-4aca-8ba7-17112f8501c6,2011-09-20 00:00:00
14831,9208 West Rd,Unit E1,Marysville,79,98270,\xe6100000010cbe15a71499fe47404eb0547216805ec0,10cb5bfe-99c5-4b9f-ad2b-5832cc616221,2013-02-08 00:00:00
14832,8452 Green Street,,Burlingame,9,94010,\xe6100000010c88133c7314ce42403f727baa518c5ec0,855dea46-9c9f-4a56-b20a-246a96b4febc,2014-02-17 00:00:00
14833,5602 Dancing Road,,North Ryde,50,2113,\xe6100000010cbcc910eb01e540c0a5e9e66671de6240,7f33205d-48d1-41c0-a3a7-f668ed81cbee,2014-02-12 00:00:00
14834,Postfach 99 01 01,,Bonn,53,53131,\xe6100000010c32b5888bf15549404b2ab99ef5651c40,d15fd375-a89f-44dc-b3c6-508e7d20b0b3,2013-11-20 00:00:00
14835,4630 Adobe Dr,,Seattle,79,98104,\xe6100000010c335194d7f7c84740899a4c1d629b5ec0,04742b71-f6ae-4146-b1da-3766fc5d1ae2,2014-05-29 00:00:00
14836,3378 Coldwater Drive,,Berkeley,9,94704,\xe6100000010cd5a0ddb387ef4240cbbdc5a15b885ec0,01f5d1b9-08ab-454d-9a17-6d1684ba1acd,2014-02-08 00:00:00
14837,5766 Newcastle Road,,Burlingame,9,94010,\xe6100000010c3464e964c0c942403f35112def945ec0,7a4ad954-6262-42f3-a741-63ff96c4251d,2012-02-05 00:00:00
14838,Charlottenstr 844,,Ingolstadt,8,85049,\xe6100000010c79066342c6694840e2315709e9b72640,df254102-23c7-4820-ae4a-6a9f0668c8ba,2013-08-15 00:00:00
14839,3883 Pheasant Ct.,,Newcastle,50,2300,\xe6100000010c1eca8c89d87c40c05df0da8b9ff26240,9262bea3-745f-42e8-975d-93398d9f2f00,2014-03-01 00:00:00
14840,4660 Cape Cod Way,,Woodland Hills,9,91364,\xe6100000010c2b6f0b5739164140dd8425092eaa5dc0,cd63d495-18e9-4325-8721-6735dc07eb50,2014-04-30 00:00:00
14841,5901 May Rd,,Oak Bay,7,V8P,\xe6100000010c90cd1a742c3c4840bc53e60f7ac85ec0,14d35b28-ad98-445b-bd6c-52efaf9f2fe9,2013-08-11 00:00:00
14842,9105 Jacobsen Street,,Imperial Beach,9,91932,\xe6100000010c0b7cf5c92a484040962b1f3854485dc0,2f9c6441-ad60-4d99-80ec-127087858ab9,2012-04-11 00:00:00
14843,8829 Northstar Drive,,Bremerton,79,98312,\xe6100000010cf505147422ca474000d68d16edb45ec0,322fc817-5dda-44cb-9efa-f3c2259a740c,2014-03-09 00:00:00
14844,602 Columbia River Ct,,Imperial Beach,9,91932,\xe6100000010c6523fa05164b4040f9b26233134f5dc0,e9bd51b4-19c7-4e48-9199-a729cf5269d0,2013-10-23 00:00:00
14845,4060 Roundtree Court,,Gateshead,14,GA10,\xe6100000010cf2bfec7b3b7f4b4025d9535e0e9ef9bf,5fc6617c-3ffe-482d-bca3-21f81403cd93,2013-01-09 00:00:00
14846,5974 N St.,,Rhodes,50,2138,\xe6100000010c1c16a31b7fe740c00f8550e2bbe46240,58f195d7-8db1-4d90-84b5-7e11a287b6af,2013-09-24 00:00:00
14847,4833 Heather Pl,,Issaquah,79,98027,\xe6100000010c3994284c65be47407bc58ae1b7855ec0,8d088099-4fb3-4c70-9af8-e16ade5e20bd,2014-04-29 00:00:00
14848,"21, rue du Puits Dixme",,Metz,143,57000,\xe6100000010ccd1a3ef9ba944840a8290e1345b51840,3cc699d7-7f0d-4265-b6f7-620c108551f9,2013-12-21 10:09:29.423
14849,"67, rue des Berges",,Orleans,131,45000,\xe6100000010ca860e94093fc4740d0022df6e49ffe3f,56d52b8d-7aab-4213-a440-e7b41f9965f4,2013-12-21 10:09:29.423
14850,6115 Glenside Court,,Concord,9,94519,\xe6100000010c915ca025b80243405ed28b0ef3855ec0,b7606740-69a9-420a-b787-0dcc382e01b0,2013-11-30 00:00:00
14851,1029 Birchwood Dr,,Olympia,79,98501,\xe6100000010c5e4d2dcf137c4740f576bbb309b45ec0,680144b1-ac3b-4146-aa3d-75e000660e46,2013-11-02 00:00:00
14852,7905 Nottingham Place,,Woodburn,58,97071,\xe6100000010cf82f6cc46f90464061a4d853c5bf5ec0,00b03f21-dabd-47e0-b482-1b01f2ae5816,2013-11-21 00:00:00
14853,Am Karlshof 8368,Verkaufsabteilung,Berlin,53,14197,\xe6100000010c0da030a73f414a404f21744cac9b2a40,82684e9b-5f27-4444-8ff1-c174beff15ff,2013-07-08 00:00:00
14854,Alderweg 500,,Kassel,19,34117,\xe6100000010c29fac1915ab0494006c6554f4ef92240,df02df24-73d1-43f8-9efc-063519babc27,2013-08-04 00:00:00
14855,5515 West Bouncing Rd,,Bellflower,9,90706,\xe6100000010c2a5f95be3af74040ff13be2f938c5dc0,61f4fe88-b1e6-461d-a6e8-c3bf90b531e2,2014-03-25 00:00:00
14856,3592 Ambush Dr.,,Downey,9,90241,\xe6100000010c12b28ab545fa4040d8751f824c8f5dc0,a4eab715-d796-49ad-8887-9d2997758893,2013-10-16 00:00:00
14857,3633 Stratton Circle,,Beverly Hills,9,90210,\xe6100000010cd0029af9b2114140515d119507a65dc0,d2e8966d-e4d4-40d1-acc2-e74258bd8446,2014-02-18 00:00:00
14858,4620 Mountain Spring Road,,Lemon Grove,9,91945,\xe6100000010c96730610e662404074a634c3433c5dc0,4698fddc-666b-46ce-bfd2-15b88bc5e9f5,2013-11-27 00:00:00
14859,4914 Sierra Drive,,Sooke,7,V0,\xe6100000010c5f1bd94e512b48408c6dd76d4ce55ec0,51635b98-c287-4bf4-a5a6-b5d3f26a581e,2013-10-02 00:00:00
14860,7439 Laguna Niguel,,Coffs Harbour,50,2450,\xe6100000010c6d6f3404d32e3ec0088249a0f51e6340,ae63a460-4b2a-4077-a560-b058dde96264,2014-01-18 00:00:00
14861,6155 Vista Oak Dr,,Bendigo,77,3550,\xe6100000010cf0bafb47515b42c0f211b42b5f0f6240,2df81fbc-6c37-41b2-9f52-f600ee7360f5,2013-09-25 00:00:00
14862,1833 Olympic Drive,,Wollongong,50,2500,\xe6100000010cfd5cb81ab23841c0827aa4647ad76240,bab55618-6444-4953-be1c-60bc1588d654,2011-09-07 00:00:00
14863,9359 Smiling Tree Court,,Burbank,9,91502,\xe6100000010c41b6d9a7751d41406227d22c56955dc0,ea1aaeac-0ffc-449b-99b7-11efb8ea822c,2013-05-20 00:00:00
14864,856 Summit View Dr,,Burbank,9,91502,\xe6100000010ce73147b155174140e9e3f54d09905dc0,062220b3-21bd-41af-bc35-a45a33251542,2013-10-26 00:00:00
14865,6969 Hobby Court,,Marysville,79,98270,\xe6100000010c908797b5d20f48404eb0547216805ec0,219344cf-17d0-4800-923c-1afc08466b0f,2013-08-18 00:00:00
14866,230 Daisy Way,,Brisbane,64,4000,\xe6100000010c68424b8ccf733bc08a516a3b5c196340,07570b90-d7fb-45af-9ad4-f54d47c7f3cd,2011-07-06 00:00:00
14867,994 Counting Drive,,Townsville,64,4810,\xe6100000010c2ae751b1ec3c33c04be8cf67de506240,772264ba-af07-439b-b9fe-9ed1e009bf37,2013-04-28 00:00:00
14868,8719 St. Peter Court,,El Cajon,9,92020,\xe6100000010c217d133991614040f46d6af462335dc0,0756f472-95df-4efc-9f68-9fc534f35dad,2014-05-12 00:00:00
14869,5087 Pastime Drive,,Langford,7,V9,\xe6100000010cbd1c1688c030484084c39a1d31e75ec0,796dceab-2880-4b42-8704-2abc6be10c96,2013-08-18 00:00:00
14870,9748 Sutherland Dr,,Melton,77,3337,\xe6100000010c5de51184d5d342c0fd600c1d60196240,35b1bd80-6384-4874-ad0e-7ab430002949,2013-07-03 00:00:00
14871,Postfach 8 11 99,,Eilenburg,85,04838,\xe6100000010c929db68d98c649408f4253d8945d2940,156104ab-057f-47d7-b6cd-2eba3e3ae94a,2013-11-29 00:00:00
14872,9746 Hill Ct,,Stoke-on-Trent,14,AS23,\xe6100000010c86c53d08e68b4a4073cb01300a6301c0,b691c80d-ecad-41ec-b23b-e1cdd2c6d107,2013-08-10 00:00:00
14873,2529 Terrace Dr,#5,Runcorn,14,TY31,\xe6100000010cf7ee4f8a89b44a40b54c578a0ca605c0,6799da8e-576d-4dbe-8a9d-86bdc60accc0,2013-11-02 00:00:00
14874,7086 O St.,,London,14,EC1R 0DU,\xe6100000010c60db3f48eec24940bc8bc2e2ca1fbbbf,7bc9024f-2169-43c1-ab38-c7bef2aa160d,2013-10-06 00:00:00
14875,2061 Hill Dr,,Sedro Woolley,79,98284,\xe6100000010cfd2a2e79064148404f40d5d8f97d5ec0,a51f82b4-2e4b-4b11-b4d5-4519900dd5ea,2013-03-13 00:00:00
14876,Celler Weg 321,,Ingolstadt,8,85049,\xe6100000010c1f1bf064886348402adfc60eafb22640,c19d6dd4-9115-4cbc-8249-246af1433c34,2013-09-07 00:00:00
14877,6752 Covington Court,,Bellflower,9,90706,\xe6100000010c638ed0e349f04040d24754934e8a5dc0,33745c79-3ea4-473d-9db5-b743217f7c34,2012-03-17 00:00:00
14878,7015 Riverview Place,,W. Linn,58,97068,\xe6100000010c07a9a9e56bab46403254185818ae5ec0,22f5307c-9b47-48fb-930f-df6c85c4eb8a,2013-10-04 00:00:00
14879,5092 Second Street,,Woodburn,58,97071,\xe6100000010c46d01e74d1934640a215cba2c8bb5ec0,ec552114-eb13-4640-8ab8-ab604c740e19,2011-11-15 00:00:00
14880,7788 Olive St,,Spokane,79,99202,\xe6100000010c67ec2a44a9d34740cdfb19b6be4d5dc0,2aff05e6-4ad6-4418-8d33-efb7910a82db,2013-11-15 00:00:00
14881,6120 Vine Maple Street,,San Gabriel,9,91776,\xe6100000010c080e9a362c0d4140d3074054a18b5dc0,f2a8d0ec-876b-46e2-8eab-65fd0c209347,2013-10-12 00:00:00
14882,969 Standing Grove Dr.,,Milsons Point,50,2061,\xe6100000010cddb41cc7d3ec40c06c89bc287be26240,24b56ee8-0353-4c5a-b2d6-f2972109fe63,2012-10-31 00:00:00
14883,9070 Muir Road,,Vancouver,7,V7L 4J4,\xe6100000010ccbf674cb48a24840d3d7897ae8c45ec0,dd2298de-62b1-4ef1-9f02-d10969d570ee,2013-11-08 00:00:00
14884,7656 Ramsey Circle,,Edmonds,79,98020,\xe6100000010c1da9bb305de347405af9a0b1df9b5ec0,f0c9d3fd-35f2-497d-922b-7005e941eb03,2014-04-05 00:00:00
14885,861 Napa Ct.,,Paris,161,75007,\xe6100000010c714a7f42f871484058082264bd820240,ddd06f8c-4d34-4544-a96f-ee75005d1651,2013-12-21 10:09:29.423
14886,5955 Colfax Street,,Findon,66,5023,\xe6100000010c72a726804d7841c04fe6095209566140,29e8770d-a67b-4a29-8a0e-d3cbf9dea975,2013-07-18 00:00:00
